0,1,2,3,4
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907016, 'businessPointName': '书法培训', 'id': 201907016, 'leafNode': False}","{'businessPointId': 201907016002, 'businessPointName': '软笔书法', 'id': 201907016002, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907022, 'businessPointName': '健身养生培训', 'id': 201907022, 'leafNode': False}","{'businessPointId': 201907022001, 'businessPointName': '健身养生培训-其他', 'id': 201907022001, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907022, 'businessPointName': '健身养生培训', 'id': 201907022, 'leafNode': False}","{'businessPointId': 201907022002, 'businessPointName': '健身课程', 'id': 201907022002, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907022, 'businessPointName': '健身养生培训', 'id': 201907022, 'leafNode': False}","{'businessPointId': 201907022003, 'businessPointName': '养生', 'id': 201907022003, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907022, 'businessPointName': '健身养生培训', 'id': 201907022, 'leafNode': False}","{'businessPointId': 201907022004, 'businessPointName': '减脂课程', 'id': 201907022004, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907022, 'businessPointName': '健身养生培训', 'id': 201907022, 'leafNode': False}","{'businessPointId': 201907022005, 'businessPointName': '功能康复训练', 'id': 201907022005, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907022, 'businessPointName': '健身养生培训', 'id': 201907022, 'leafNode': False}","{'businessPointId': 201907022006, 'businessPointName': '增肌课程', 'id': 201907022006, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907022, 'businessPointName': '健身养生培训', 'id': 201907022, 'leafNode': False}","{'businessPointId': 201907022007, 'businessPointName': '普拉提培训', 'id': 201907022007, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907022, 'businessPointName': '健身养生培训', 'id': 201907022, 'leafNode': False}","{'businessPointId': 201907022008, 'businessPointName': '瑜伽培训', 'id': 201907022008, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907022, 'businessPointName': '健身养生培训', 'id': 201907022, 'leafNode': False}","{'businessPointId': 201907022009, 'businessPointName': '训练营证书培训', 'id': 201907022009, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907026, 'businessPointName': '课外培训', 'id': 201907026, 'leafNode': False}","{'businessPointId': 201907026001, 'businessPointName': '军事教育', 'id': 201907026001, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907026, 'businessPointName': '课外培训', 'id': 201907026, 'leafNode': False}","{'businessPointId': 201907026002, 'businessPointName': '学习方法', 'id': 201907026002, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907026, 'businessPointName': '课外培训', 'id': 201907026, 'leafNode': False}","{'businessPointId': 201907026003, 'businessPointName': '素质拓展', 'id': 201907026003, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201907, 'businessPointName': '兴趣培训', 'id': 201907, 'leafNode': False}","{'businessPointId': 201907026, 'businessPointName': '课外培训', 'id': 201907026, 'leafNode': False}","{'businessPointId': 201907026004, 'businessPointName': '课外阅读', 'id': 201907026004, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201908, 'businessPointName': '特殊教育', 'id': 201908, 'leafNode': False}","{'businessPointId': 201908001, 'businessPointName': '特殊人群教育', 'id': 201908001, 'leafNode': False}","{'businessPointId': 201908001001, 'businessPointName': '阿斯伯格综合症患者教育', 'id': 201908001001, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201908, 'businessPointName': '特殊教育', 'id': 201908, 'leafNode': False}","{'businessPointId': 201908001, 'businessPointName': '特殊人群教育', 'id': 201908001, 'leafNode': False}","{'businessPointId': 201908001002, 'businessPointName': '多动症患者教育', 'id': 201908001002, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201908, 'businessPointName': '特殊教育', 'id': 201908, 'leafNode': False}","{'businessPointId': 201908001, 'businessPointName': '特殊人群教育', 'id': 201908001, 'leafNode': False}","{'businessPointId': 201908001003, 'businessPointName': '口吃矫正', 'id': 201908001003, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201908, 'businessPointName': '特殊教育', 'id': 201908, 'leafNode': False}","{'businessPointId': 201908001, 'businessPointName': '特殊人群教育', 'id': 201908001, 'leafNode': False}","{'businessPointId': 201908001005, 'businessPointName': '语言障碍教育', 'id': 201908001005, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201908, 'businessPointName': '特殊教育', 'id': 201908, 'leafNode': False}","{'businessPointId': 201908001, 'businessPointName': '特殊人群教育', 'id': 201908001, 'leafNode': False}","{'businessPointId': 201908001006, 'businessPointName': '智力残疾者教育', 'id': 201908001006, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201908, 'businessPointName': '特殊教育', 'id': 201908, 'leafNode': False}","{'businessPointId': 201908001, 'businessPointName': '特殊人群教育', 'id': 201908001, 'leafNode': False}","{'businessPointId': 201908001007, 'businessPointName': '注意力不集中症患者教育', 'id': 201908001007, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201908, 'businessPointName': '特殊教育', 'id': 201908, 'leafNode': False}","{'businessPointId': 201908001, 'businessPointName': '特殊人群教育', 'id': 201908001, 'leafNode': False}","{'businessPointId': 201908001008, 'businessPointName': '自闭症患者教育', 'id': 201908001008, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201908, 'businessPointName': '特殊教育', 'id': 201908, 'leafNode': False}","{'businessPointId': 201908001, 'businessPointName': '特殊人群教育', 'id': 201908001, 'leafNode': False}","{'businessPointId': 201908001009, 'businessPointName': '特殊人群教育-其他', 'id': 201908001009, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201908, 'businessPointName': '特殊教育', 'id': 201908, 'leafNode': False}","{'businessPointId': 201908001, 'businessPointName': '特殊人群教育', 'id': 201908001, 'leafNode': False}","{'businessPointId': 201908001010, 'businessPointName': '盲人教育', 'id': 201908001010, 'leafNode': True}",
"{'businessPointId': 2019, 'businessPointName': '教育培训', 'id': 2019, 'leafNode': False}","{'businessPointId': 201908, 'businessPointName': '特殊教育', 'id': 201908, 'leafNode': False}","{'businessPointId': 201908001, 'businessPointName': '特殊人群教育', 'id': 201908001, 'leafNode': False}","{'businessPointId': 201908001011, 'businessPointName': '聋哑教育', 'id': 201908001011, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004001, 'businessPointName': '澳洲旅游', 'id': 202004001, 'leafNode': False}","{'businessPointId': 202004001002, 'businessPointName': '大溪地旅游', 'id': 202004001002, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004001, 'businessPointName': '澳洲旅游', 'id': 202004001, 'leafNode': False}","{'businessPointId': 202004001003, 'businessPointName': '裴济旅游', 'id': 202004001003, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004002, 'businessPointName': '东南亚旅游', 'id': 202004002, 'leafNode': False}","{'businessPointId': 202004002001, 'businessPointName': '菲律宾旅游', 'id': 202004002001, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004002, 'businessPointName': '东南亚旅游', 'id': 202004002, 'leafNode': False}","{'businessPointId': 202004002002, 'businessPointName': '柬埔寨旅游', 'id': 202004002002, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004002, 'businessPointName': '东南亚旅游', 'id': 202004002, 'leafNode': False}","{'businessPointId': 202004002004, 'businessPointName': '缅甸旅游', 'id': 202004002004, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004002, 'businessPointName': '东南亚旅游', 'id': 202004002, 'leafNode': False}","{'businessPointId': 202004002005, 'businessPointName': '文莱旅游', 'id': 202004002005, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004002, 'businessPointName': '东南亚旅游', 'id': 202004002, 'leafNode': False}","{'businessPointId': 202004002006, 'businessPointName': '新加坡旅游', 'id': 202004002006, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004003, 'businessPointName': '美洲旅游', 'id': 202004003, 'leafNode': False}","{'businessPointId': 202004003001, 'businessPointName': '阿根廷旅游', 'id': 202004003001, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004003, 'businessPointName': '美洲旅游', 'id': 202004003, 'leafNode': False}","{'businessPointId': 202004003002, 'businessPointName': '巴西旅游', 'id': 202004003002, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004003, 'businessPointName': '美洲旅游', 'id': 202004003, 'leafNode': False}","{'businessPointId': 202004003003, 'businessPointName': '加拿大旅游', 'id': 202004003003, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004003, 'businessPointName': '美洲旅游', 'id': 202004003, 'leafNode': False}","{'businessPointId': 202004003005, 'businessPointName': '墨西哥旅游', 'id': 202004003005, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004003, 'businessPointName': '美洲旅游', 'id': 202004003, 'leafNode': False}","{'businessPointId': 202004003006, 'businessPointName': '北美旅游', 'id': 202004003006, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004004, 'businessPointName': '南亚旅游', 'id': 202004004, 'leafNode': False}","{'businessPointId': 202004004001, 'businessPointName': '马尔代夫旅游', 'id': 202004004001, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004004, 'businessPointName': '南亚旅游', 'id': 202004004, 'leafNode': False}","{'businessPointId': 202004004002, 'businessPointName': '尼泊尔旅游', 'id': 202004004002, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004004, 'businessPointName': '南亚旅游', 'id': 202004004, 'leafNode': False}","{'businessPointId': 202004004003, 'businessPointName': '斯里兰卡旅游', 'id': 202004004003, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004004, 'businessPointName': '南亚旅游', 'id': 202004004, 'leafNode': False}","{'businessPointId': 202004004004, 'businessPointName': '印度旅游', 'id': 202004004004, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004005, 'businessPointName': '欧洲旅游', 'id': 202004005, 'leafNode': False}","{'businessPointId': 202004005001, 'businessPointName': '奥地利旅游', 'id': 202004005001, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004005, 'businessPointName': '欧洲旅游', 'id': 202004005, 'leafNode': False}","{'businessPointId': 202004005006, 'businessPointName': '捷克旅游', 'id': 202004005006, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004005, 'businessPointName': '欧洲旅游', 'id': 202004005, 'leafNode': False}","{'businessPointId': 202004005012, 'businessPointName': '东欧旅游', 'id': 202004005012, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004005, 'businessPointName': '欧洲旅游', 'id': 202004005, 'leafNode': False}","{'businessPointId': 202004005013, 'businessPointName': '北欧旅游', 'id': 202004005013, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006001, 'businessPointName': '北海道旅游', 'id': 202004006001, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006002, 'businessPointName': '冲绳旅游', 'id': 202004006002, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006003, 'businessPointName': '大阪旅游', 'id': 202004006003, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006004, 'businessPointName': '东京旅游', 'id': 202004006004, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006005, 'businessPointName': '福冈旅游', 'id': 202004006005, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006006, 'businessPointName': '京都旅游', 'id': 202004006006, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006007, 'businessPointName': '九州旅游', 'id': 202004006007, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006008, 'businessPointName': '鹿儿岛旅游', 'id': 202004006008, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006009, 'businessPointName': '名古屋旅游', 'id': 202004006009, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006010, 'businessPointName': '神户旅游', 'id': 202004006010, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006011, 'businessPointName': '箱根旅游', 'id': 202004006011, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006012, 'businessPointName': '小樽市旅游', 'id': 202004006012, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006013, 'businessPointName': '札幌旅游', 'id': 202004006013, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004006, 'businessPointName': '日本旅游', 'id': 202004006, 'leafNode': False}","{'businessPointId': 202004006014, 'businessPointName': '长崎旅游', 'id': 202004006014, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004007, 'businessPointName': '中东旅游', 'id': 202004007, 'leafNode': False}","{'businessPointId': 202004007001, 'businessPointName': '迪拜旅游', 'id': 202004007001, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004007, 'businessPointName': '中东旅游', 'id': 202004007, 'leafNode': False}","{'businessPointId': 202004007002, 'businessPointName': '土耳其旅游', 'id': 202004007002, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004007, 'businessPointName': '中东旅游', 'id': 202004007, 'leafNode': False}","{'businessPointId': 202004007003, 'businessPointName': '伊朗旅游', 'id': 202004007003, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004007, 'businessPointName': '中东旅游', 'id': 202004007, 'leafNode': False}","{'businessPointId': 202004007004, 'businessPointName': '以色列旅游', 'id': 202004007004, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004007, 'businessPointName': '中东旅游', 'id': 202004007, 'leafNode': False}","{'businessPointId': 202004007005, 'businessPointName': '约旦旅游', 'id': 202004007005, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004008, 'businessPointName': '非洲旅游', 'id': 202004008, 'leafNode': False}","{'businessPointId': 202004008001, 'businessPointName': '埃及旅游', 'id': 202004008001, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004008, 'businessPointName': '非洲旅游', 'id': 202004008, 'leafNode': False}","{'businessPointId': 202004008002, 'businessPointName': '肯尼亚旅游', 'id': 202004008002, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004008, 'businessPointName': '非洲旅游', 'id': 202004008, 'leafNode': False}","{'businessPointId': 202004008003, 'businessPointName': '留尼汪旅游', 'id': 202004008003, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004008, 'businessPointName': '非洲旅游', 'id': 202004008, 'leafNode': False}","{'businessPointId': 202004008004, 'businessPointName': '毛里求斯旅游', 'id': 202004008004, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004008, 'businessPointName': '非洲旅游', 'id': 202004008, 'leafNode': False}","{'businessPointId': 202004008005, 'businessPointName': '摩洛哥旅游', 'id': 202004008005, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004008, 'businessPointName': '非洲旅游', 'id': 202004008, 'leafNode': False}","{'businessPointId': 202004008006, 'businessPointName': '南非旅游', 'id': 202004008006, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004008, 'businessPointName': '非洲旅游', 'id': 202004008, 'leafNode': False}","{'businessPointId': 202004008007, 'businessPointName': '塞舌尔旅游', 'id': 202004008007, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004008, 'businessPointName': '非洲旅游', 'id': 202004008, 'leafNode': False}","{'businessPointId': 202004008008, 'businessPointName': '突尼斯旅游', 'id': 202004008008, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004009, 'businessPointName': '国内旅游', 'id': 202004009, 'leafNode': False}","{'businessPointId': 202004009002, 'businessPointName': '澳门旅游', 'id': 202004009002, 'leafNode': True}",
"{'businessPointId': 2020, 'businessPointName': '旅游服务', 'id': 2020, 'leafNode': False}","{'businessPointId': 202004, 'businessPointName': '旅行社', 'id': 202004, 'leafNode': False}","{'businessPointId': 202004009, 'businessPointName': '国内旅游', 'id': 202004009, 'leafNode': False}","{'businessPointId': 202004009003, 'businessPointName': '北京旅游', 'id': 202004009003, 'leafNode': True}",
